Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note,Country
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1998,1998,ha,347271.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,1999,1999,ha,369032.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2000,2000,ha,367351.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2001,2001,ha,361606.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2002,2002,ha,354040.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2003,2003,ha,350064.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2004,2004,ha,347276.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2005,2005,ha,348426.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2006,2006,ha,347901.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2007,2007,ha,347369.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2008,2008,ha,347140.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2009,2009,ha,344199.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2010,2010,ha,343219.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2011,2011,ha,345683.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2012,2012,ha,347292.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2013,2013,ha,351770.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2014,2014,ha,352350.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2015,2015,ha,351340.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2016,2016,ha,356183.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2017,2017,ha,358276.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2018,2018,ha,361180.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2019,2019,ha,378390.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2020,2020,ha,380850.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2021,2021,ha,380410.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2022,2022,ha,379570.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2023,2023,ha,380880.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5312,Area harvested,2024,2024,ha,380780.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1985,1985,kg/ha,686.0,E,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1986,1986,kg/ha,1048.2,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1987,1987,kg/ha,855.3,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1988,1988,kg/ha,381.2,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1989,1989,kg/ha,971.5,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1990,1990,kg/ha,586.3,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1991,1991,kg/ha,1329.2,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1992,1992,kg/ha,463.6,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1993,1993,kg/ha,729.6,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1994,1994,kg/ha,681.6,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1995,1995,kg/ha,959.8,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1996,1996,kg/ha,844.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1997,1997,kg/ha,943.7,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1998,1998,kg/ha,674.4,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,1999,1999,kg/ha,901.2,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2000,2000,kg/ha,474.8,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2001,2001,kg/ha,642.3,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2002,2002,kg/ha,630.7,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2003,2003,kg/ha,696.6,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2004,2004,kg/ha,896.5,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2005,2005,kg/ha,605.8,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2006,2006,kg/ha,1069.3,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2007,2007,kg/ha,608.1,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2008,2008,kg/ha,990.9,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2009,2009,kg/ha,1228.9,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2010,2010,kg/ha,1297.4,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2011,2011,kg/ha,1503.6,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2012,2012,kg/ha,1237.9,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2013,2013,kg/ha,1852.7,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2014,2014,kg/ha,1292.4,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2015,2015,kg/ha,2057.5,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2016,2016,kg/ha,1336.4,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2017,2017,kg/ha,2445.6,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2018,2018,kg/ha,2044.8,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2019,2019,kg/ha,2481.8,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2020,2020,kg/ha,1930.8,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2021,2021,kg/ha,3616.5,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2022,2022,kg/ha,2085.7,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2023,2023,kg/ha,3137.4,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5412,Yield,2024,2024,kg/ha,3521.2,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1961,1961,t,867000.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1962,1962,t,370000.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1963,1963,t,790000.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1964,1964,t,309000.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1965,1965,t,570000.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1966,1966,t,270607.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1967,1967,t,570000.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1968,1968,t,377000.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1969,1969,t,516000.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1970,1970,t,454002.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1971,1971,t,296266.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1972,1972,t,406029.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1973,1973,t,285660.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1974,1974,t,339412.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1975,1975,t,335161.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1976,1976,t,277891.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1977,1977,t,233132.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1978,1978,t,324050.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1979,1979,t,409780.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1980,1980,t,235923.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1981,1981,t,165881.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1982,1982,t,528554.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1983,1983,t,90692.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1984,1984,t,363342.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1985,1985,t,240095.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1986,1986,t,355878.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1987,1987,t,290675.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1988,1988,t,129700.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1989,1989,t,330795.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1990,1990,t,197686.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1991,1991,t,443633.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1992,1992,t,157125.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1993,1993,t,248485.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1994,1994,t,232210.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1995,1995,t,319752.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1996,1996,t,284118.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1997,1997,t,319365.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1998,1998,t,234194.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,1999,1999,t,332563.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2000,2000,t,174418.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2001,2001,t,232250.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2002,2002,t,223298.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2003,2003,t,243865.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2004,2004,t,311330.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2005,2005,t,211070.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2006,2006,t,372012.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2007,2007,t,211230.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2008,2008,t,343971.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2009,2009,t,422978.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2010,2010,t,445301.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2011,2011,t,519780.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2012,2012,t,429922.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2013,2013,t,651741.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2014,2014,t,455374.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2015,2015,t,722893.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2016,2016,t,476003.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2017,2017,t,876215.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2018,2018,t,738550.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2019,2019,t,939070.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2020,2020,t,735350.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2021,2021,t,1375750.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2022,2022,t,791660.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2023,2023,t,1194990.0,A,,Portugal
174,'620,Portugal,260,'01450,Olives,5510,Production,2024,2024,t,1340820.0,A,,Portugal
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1961,1961,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1962,1962,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1963,1963,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1964,1964,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1965,1965,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1966,1966,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1967,1967,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1968,1968,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1969,1969,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1970,1970,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1971,1971,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1972,1972,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1973,1973,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1974,1974,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1975,1975,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1976,1976,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1977,1977,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1978,1978,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1979,1979,ha,,M,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1980,1980,ha,1156500.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1981,1981,ha,2045000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1982,1982,ha,2045800.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1983,1983,ha,2050400.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1984,1984,ha,2039100.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1985,1985,ha,2051000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1986,1986,ha,2063000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1987,1987,ha,2057000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1988,1988,ha,2035000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1989,1989,ha,2054000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1990,1990,ha,2064000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1991,1991,ha,2074000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1992,1992,ha,2051000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1993,1993,ha,2092000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1994,1994,ha,2094000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1995,1995,ha,2119395.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1996,1996,ha,2125630.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1997,1997,ha,2207556.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1998,1998,ha,2194000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,1999,1999,ha,2200000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2000,2000,ha,2300000.0,E,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2001,2001,ha,2400000.0,E,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2002,2002,ha,2430582.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2003,2003,ha,2439582.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2004,2004,ha,2464774.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2005,2005,ha,2465258.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2006,2006,ha,2483697.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2007,2007,ha,2470162.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2008,2008,ha,2450471.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2009,2009,ha,2449828.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2010,2010,ha,2475466.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2011,2011,ha,2503675.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2012,2012,ha,2504261.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2013,2013,ha,2507000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2014,2014,ha,2515800.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2015,2015,ha,2351370.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2016,2016,ha,2521694.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2017,2017,ha,2554829.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2018,2018,ha,2579000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2019,2019,ha,2601900.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2020,2020,ha,2623720.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2021,2021,ha,2623290.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2022,2022,ha,2635280.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2023,2023,ha,2651110.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5312,Area harvested,2024,2024,ha,2645680.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1980,1980,kg/ha,1949.8,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1981,1981,kg/ha,743.7,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1982,1982,kg/ha,1631.6,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1983,1983,kg/ha,647.9,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1984,1984,kg/ha,1728.9,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1985,1985,kg/ha,970.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1986,1986,kg/ha,1239.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1987,1987,kg/ha,1885.8,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1988,1988,kg/ha,1092.7,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1989,1989,kg/ha,1434.1,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1990,1990,kg/ha,1632.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1991,1991,kg/ha,1438.3,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1992,1992,kg/ha,1549.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1993,1993,kg/ha,1343.2,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1994,1994,kg/ha,1336.7,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1995,1995,kg/ha,799.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1996,1996,kg/ha,2125.1,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1997,1997,kg/ha,2663.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1998,1998,kg/ha,1950.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,1999,1999,kg/ha,1572.8,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2000,2000,kg/ha,2149.5,E,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2001,2001,kg/ha,2817.8,E,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2002,2002,kg/ha,1816.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2003,2003,kg/ha,3096.3,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2004,2004,kg/ha,2109.7,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2005,2005,kg/ha,1631.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2006,2006,kg/ha,2286.5,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2007,2007,kg/ha,2485.8,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2008,2008,kg/ha,2273.3,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2009,2009,kg/ha,2846.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2010,2010,kg/ha,2907.6,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2011,2011,kg/ha,3123.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2012,2012,kg/ha,1537.1,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2013,2013,kg/ha,3700.1,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2014,2014,kg/ha,1812.7,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2015,2015,kg/ha,2529.5,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2016,2016,kg/ha,2808.6,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2017,2017,kg/ha,2563.6,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2018,2018,kg/ha,3807.5,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2019,2019,kg/ha,2292.6,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2020,2020,kg/ha,3101.6,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2021,2021,kg/ha,3147.4,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2022,2022,kg/ha,1495.1,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2023,2023,kg/ha,1924.1,A,,Spain
203,'724,Spain,260,'01450,Olives,5412,Yield,2024,2024,kg/ha,3141.1,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1961,1961,t,1863400.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1962,1962,t,1641000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1963,1963,t,3124300.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1964,1964,t,572700.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1965,1965,t,1656100.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1966,1966,t,2101500.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1967,1967,t,1372000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1968,1968,t,2274300.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1969,1969,t,1738300.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1970,1970,t,2100000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1971,1971,t,1744000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1972,1972,t,2309500.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1973,1973,t,2249400.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1974,1974,t,1640200.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1975,1975,t,2357700.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1976,1976,t,2138800.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1977,1977,t,1934200.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1978,1978,t,2780700.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1979,1979,t,2300100.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1980,1980,t,2255000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1981,1981,t,1520800.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1982,1982,t,3337900.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1983,1983,t,1328400.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1984,1984,t,3525400.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1985,1985,t,1989500.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1986,1986,t,2556800.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1987,1987,t,3879000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1988,1988,t,2223700.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1989,1989,t,2945700.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1990,1990,t,3369300.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1991,1991,t,2983000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1992,1992,t,3177900.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1993,1993,t,2809907.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1994,1994,t,2799000.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1995,1995,t,1694200.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1996,1996,t,4517200.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1997,1997,t,5879640.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1998,1998,t,4279180.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,1999,1999,t,3460100.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,2000,2000,t,4943800.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,2001,2001,t,6762600.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,2002,2002,t,4414911.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,2003,2003,t,7553566.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,2004,2004,t,5200029.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,2005,2005,t,4021720.0,A,,Spain
203,'724,Spain,260,'01450,Olives,5510,Production,2006,2006,t,5679021.0,A,,Spain
